"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Tuvalu","TUV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14658401.6691108","15701050.8329817","16506723.9845555","17592613.5303713","19816057.1772563","19219103.4739833","18404301.1436621","20594441.3891971","24054559.7096693","24012080.3014147","24317744.1078432","24865611.2973232","27658211.5263334","26977809.721813","27072413.2105151","26622688.717114","28113523.4623581","30935677.3964696","33630936.4855198","31731089.5917805","31398821.5876026","34236508.2824675","34134872.4316457","36242668.0747695","36920366.5981582","41174121.3033501","43940751.8022705","45574226.4717658","47481648.824245","54997299.8109342","56503481.8951426","60608169.0020951",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23489201628.7764","24786702721.7584","25499704280.1958","26418897723.8539","27406056136.9685","28979621469.1311","30851282077.8681","32489639568.8241","34073764614.8811","36234599989.7565","38730712024.2895","42007536721.7211","45688353048.1105","49698914728.1364","54862460858.0887","60813165703.379","66784630240.9475","73232007246.5093","78880693316.4721","83569229649.4078","89932580946.8509","98844247427.9209","95918398737.8334","103321878143.669","108827352196.003","117377411172.355","127683437546.462","134274523119.768","144968225850.413","156119850062.385","161155712546.083","175034871280.444",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11698327322.597","12765645661.2419","13502883208.4716","14973886430.3453","16272991499.5784","18528717051.7232","20579695938.1864","22002242560.9803","23341301018.0018","25576622727.0405","26977872894.1301","29015619248.7403","32041170370.0928","34788577107.202","38154154619.8625","41842504264.4108","47785436799.2712","53205404675.044","58948243304.9974","63361148133.7919","67737601230.3953","75638854428.5666","69597099319.3975","71898575876.1221","77086309835.2953","81372227472.5995","82964925710.6102","85406362066.3514","92959304527.1446","100714556629.724","104936622914.768","112990969835.48",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395082683432.884","372908858659.262","343647812527.186","301838765246.436","237687196695.14","213065367379.454","195269873216.707","192678053018.577","191144620828.101","193450616849.986","209505499428.873","233077407677.659","249349470726.801","278468574051.371","319671886896.137","339821965827.752","376830705741.112","418811177799.457","436419897931.012","372735188664.71","392650330490.431","422633627957.62","442499738738.636","505437818647.747","461987202639.989","435489659346.44","475721740433.812","503901541149.965","533937653674.157","560877207778.651","546334786278.487","588384275197.627",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6298323925268.04","6637940224844.15","6895825529007.34","7328273885903.68","7751967048927.05","8218190676305.23","8804702513967.55","9469992392149.86","9671860560634.71","10176451015371.7","11125822558281.1","11794954677635.9","12554615586104.8","13566854265330.5","15103670355214.4","16842202787046.8","19217652810436.9","21627193501087.7","23897428467652.3","24766762298254.5","27159559043074.8","29793353832371.8","31976739895543.9","33979627796469","35395335540088.4","35848807514665.4","37220807367501.3","39489551828870.8","42445487514975","44695264067862.3","44848408837754.6","49970879810444.7",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19848564107.0551","21245951476.0223","23453671944.8159","24647669902.9891","27007007439.5544","27174166514.3848","29215233446.0322","32259318621.7027","34096578693.3436","33906555933.7257","34005526978.1509","33434987685.0462","31330595720.1573","32206215787.1154","34725675989.4874","38486429481.3721","41300028131.8654","45190830878.9674","49362717915.6434","51787240756.6258","56499352479.0801","60650417083.6853","61471427261.0282","64840118781.4039","68327142922.4585","68982579037.8424","76886969054.7223","79076769218.66","81352863806.1689","83098233498.2701","78951615236.9388","85823441002.0802",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000.01","9631174489000.01","10250947997000","10581929774000","10929112955000","11456442041000","12217193198000","13039199193000","13815586948000","14474226905000","14769857911000","14478064934000","15048964444000","15599728123000","16253972230000","16843190993000","17550680174000","18206020741000","18695110842000","19479620055999.9","20527156026000","21372572437000","20893743833000","22996099999999.9",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54527249335.0014","56093884432.8971","50946525816.1143","50954586461.3448","49336463281.4904","49917660936.9707","51695775105.1761","55321769366.0011","58350044864.4836","61716743122.6622","65535424279.8648","69802173548.0372","73706870589.3938","78342857182.28","86438314654.222","95344720878.7044","105610411752.611","118739414825.13","131943555086.947","143480027817.986","156235777799.133","171483146991.364","180491445533.307","190612221117.744","199766953604.24","209082432928.014","216467147312.947","221561015372.148","239002163882.253","257167467914.341","265176212243.395","296689257401.599",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442777051.065562","462948811.350136","503698485.135659","537556253.363013","542185447.745187","596547191.4295","615293423.446798","647842617.969615","681930601.473421","710283449.543715","738280791.660944","768111578.358257","821755836.987129","894045668.569416","955820293.531547","1010325145.49302","1114372559.88309","1182519785.56332","1210076437.23502","1201048384.24681","1161144714.92913","1178083966.39185","1194631528.86206","1256603598.76302","1304300297.96956","1323089731.12332","1433728849.99023","1438954583.26244","1518302490.70618","1551704454.93799","1486975991.69683","1560150430.0925",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188284894374.147","213591685501.304","231698912812.053","237844159702.663","237215641842.101","251760343137.482","255862798764.163","276856917224.641","280796308632.21","267752300688.163","283913886629.214","300164149322.356","277846542577.798","261357019103.771","317449206077.123","361185102198.881","409086717942.579","456919890852.374","490261393803.751","477603466094.344","476147292318.525","506339379526.118","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79235485872.0387","86797868828.8784","96451522114.3868","106708583403.797","118620627282.101","132662267291.122","147708819106.005","162504948218.822","173806955172.774","184670047317.638","201671942621.745","218986222271.784","236456646042.81","257758605996.472","284625111991.612","315705434778.003","348156317576.151","383057971120.36","412508590924.305","437562095405.058","471264107176.327","511891292330.57","568406279491.151","607023612214.601","660607910992.887","700253741794.06","770871854428.954","851063153236.112","934135595089.89","1018830013907.72","1061423920238.65","1134151345830.17",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247180377.66333","263582886.041445","276559712.844384","285197281.668636","317740623.232661","327660159.808741","341424888.049041","364354500.775993","372791615.110858","379320237.218633","410897076.962784","405879300.28751","390777323.800813","415578276.239057","443749657.410127","481945481.252881","538872603.535487","569328571.841417","612759153.253437","635416953.196087","651160197.341871","685546560.52983","705424113.426625","721139293.195486","757589964.079771","768013173.794548","812081039.295007","879754256.013628","926896134.001274","974055485.798947","932543265.067587","976457789.172801",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29409746577747.3","31012429692351.3","32431800886181.9","33828135639704.7","35640324031293","37637484445109.1","39891100755442.5","42172595293301.4","43579986934879.7","45723389421612.9","49136395800215.3","51514087995885.7","53985048951869.2","57047774954275.6","61669837545437.5","66432491157324.5","72747055264260","78775978825602.6","83414387895211.7","84101637628759.4","89628966388586.5","95513860376220.5","100425147429117","105343026114267","109283872222089","111577483383074","116205400217276","122385114609775","129865324854682","135447526419036","133725786767253","146714371655253",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371228720.848341","374955750.72836","382733684.495595","407869770.19272","405989656.123648","442165297.317169","482585328.296957","494065786.041534","510592911.729692","529104272.118636","568649434.65974","624431522.37187","670006151.708046","718843603.335856","760928620.610078","836893798.848856","881111091.983445","909321086.125751","959717844.296402","960637341.14824","996976381.408326","1060162940.84613","1035836328.22348","1049583786.42533","1069767648.06727","1126897671.93185","1230684174.87219","1267113152.9264","1281385800.22374","1361432453.83767","1342156347.79953","1284995422.3495",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11437356903.9268","12090213804.3156","12839938029.33","13935044684.2312","14527700968.4461","15241997168.8853","15679471217.976","16732391621.2484","17789238052.0725","18691209711.5713","19789697094.4946","21101879140.8797","20215726096.6717","22977645490.0711",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24197043006.987","26589667519.9161","29427729578.5142","31330869749.5789","34150934681.9368","36843788180.1357","39257351037.1166","42023325961.0496","45048936108.1751","47408585535.7723","51479806118.9885","54641846420.1643","57677252741.5176","61019624233.0004","65146837739.4923","70946808276.0388","75454639280.4057","80080896337.3507","84593823526.9752","88427586026.4262","96383119130.4684","85876118856.2345","85440864870.4384","92755610680.3175","","","","","","","","",
